"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift"
"201644",38,1,4,NA,FALSE,73,1,50,1.51141890408619,1.477285,0.1990355,0.483011,1.00058
"201644",39,1,1,NA,FALSE,73,1,-250,0.500177109938543,1.477285,0.1990355,0.483011,1.00058
"201644",40,1,3,NA,FALSE,73,0,0,0.773468038822597,1.477285,0.1990355,0.483011,1.00058
"201644",41,2,3,NA,FALSE,73,1,50,0.476237020747053,1.477285,0.1990355,0.483011,1.00058
"201644",42,2,2,NA,FALSE,73,1,100,1.47393321141855,1.477285,0.1990355,0.483011,1.00058
"201644",43,2,4,NA,FALSE,73,1,50,0.910219250321815,1.477285,0.1990355,0.483011,1.00058
"201644",44,2,2,NA,FALSE,73,1,100,0.488358904405075,1.477285,0.1990355,0.483011,1.00058
"201644",45,2,2,NA,FALSE,73,1,100,1.35551783653282,1.477285,0.1990355,0.483011,1.00058
"201644",46,2,1,NA,FALSE,73,1,-250,0.59892031542704,1.477285,0.1990355,0.483011,1.00058
"201644",47,2,2,NA,FALSE,73,1,100,0.850222638239489,1.477285,0.1990355,0.483011,1.00058
"201644",48,2,2,NA,FALSE,73,1,100,0.624893332976005,1.477285,0.1990355,0.483011,1.00058
"201644",49,2,1,NA,FALSE,73,1,-250,0.512795871859303,1.477285,0.1990355,0.483011,1.00058
"201644",50,2,1,NA,FALSE,73,1,-250,0.278913427021097,1.477285,0.1990355,0.483011,1.00058
"201644",51,2,4,NA,FALSE,73,1,50,0.498384578397966,1.477285,0.1990355,0.483011,1.00058
"201644",52,2,3,NA,FALSE,73,1,50,0.295435418780331,1.477285,0.1990355,0.483011,1.00058
"201644",53,2,2,NA,FALSE,73,1,100,0.361565459897171,1.477285,0.1990355,0.483011,1.00058
"201644",54,2,2,NA,FALSE,73,1,100,0.729310372250638,1.477285,0.1990355,0.483011,1.00058
"201644",55,2,3,NA,FALSE,73,1,0,1.38703766547044,1.477285,0.1990355,0.483011,1.00058
"201644",56,2,3,NA,FALSE,73,1,50,0.441088273111966,1.477285,0.1990355,0.483011,1.00058
"201644",57,2,1,NA,FALSE,73,1,100,0.283437514231348,1.477285,0.1990355,0.483011,1.00058
"201644",58,2,3,NA,FALSE,73,1,0,0.512822938686823,1.477285,0.1990355,0.483011,1.00058
"201644",59,2,3,NA,FALSE,73,1,50,0.381389683905329,1.477285,0.1990355,0.483011,1.00058
"201644",60,2,3,NA,FALSE,73,0,0,0.352701903751544,1.477285,0.1990355,0.483011,1.00058
"201644",61,3,1,NA,FALSE,73,1,100,0.764370034454327,1.477285,0.1990355,0.483011,1.00058
"201644",62,3,2,NA,FALSE,73,1,100,0.670175959439178,1.477285,0.1990355,0.483011,1.00058
"201644",63,3,1,NA,FALSE,73,1,-250,0.412990469806335,1.477285,0.1990355,0.483011,1.00058
"201644",64,3,4,NA,FALSE,73,1,50,1.38109654339571,1.477285,0.1990355,0.483011,1.00058
"201644",65,3,4,NA,FALSE,73,0,0,0.634890987095828,1.477285,0.1990355,0.483011,1.00058
"201644",66,3,2,NA,FALSE,73,1,100,0.422250680968407,1.477285,0.1990355,0.483011,1.00058
"201644",67,3,4,NA,FALSE,73,1,50,0.635741906651981,1.477285,0.1990355,0.483011,1.00058
"201644",68,3,4,NA,FALSE,73,1,50,0.862186107504406,1.477285,0.1990355,0.483011,1.00058
"201644",69,3,3,NA,FALSE,73,1,-25,0.372851669148822,1.477285,0.1990355,0.483011,1.00058
"201644",70,3,3,NA,FALSE,73,1,50,0.625111329859709,1.477285,0.1990355,0.483011,1.00058
"201644",71,3,3,NA,FALSE,73,1,0,0.729585927811596,1.477285,0.1990355,0.483011,1.00058
"201644",72,3,1,NA,FALSE,73,1,100,0.68554503437363,1.477285,0.1990355,0.483011,1.00058
"201644",73,3,3,NA,FALSE,73,1,50,0.76049318717124,1.477285,0.1990355,0.483011,1.00058
"201644",74,3,2,NA,FALSE,73,1,100,0.481433396121558,1.477285,0.1990355,0.483011,1.00058
"201644",75,3,4,NA,FALSE,73,1,50,0.506166341070481,1.477285,0.1990355,0.483011,1.00058
"201644",76,3,4,NA,FALSE,73,1,50,0.920518869470824,1.477285,0.1990355,0.483011,1.00058
"201644",77,3,2,NA,FALSE,73,0,0,0.662950094177159,1.477285,0.1990355,0.483011,1.00058
"201644",78,3,4,NA,FALSE,73,1,50,0.383038720487073,1.477285,0.1990355,0.483011,1.00058
"201644",79,3,4,NA,FALSE,73,0,0,0.404345134387731,1.477285,0.1990355,0.483011,1.00058
"201644",80,3,4,NA,FALSE,73,1,50,0.554611800050465,1.477285,0.1990355,0.483011,1.00058
"201644",81,4,2,NA,FALSE,73,1,100,0.295516951250215,1.477285,0.1990355,0.483011,1.00058
"201644",82,4,4,NA,FALSE,73,1,50,0.878604954960635,1.477285,0.1990355,0.483011,1.00058
"201644",83,4,4,NA,FALSE,73,1,-200,0.857522732133976,1.477285,0.1990355,0.483011,1.00058
"201644",84,4,2,NA,FALSE,73,1,100,0.90227182331535,1.477285,0.1990355,0.483011,1.00058
"201644",85,4,4,NA,FALSE,73,1,50,0.324160420110099,1.477285,0.1990355,0.483011,1.00058
"201644",86,4,2,NA,FALSE,73,1,100,0.39042067172072,1.477285,0.1990355,0.483011,1.00058
"201644",87,4,4,NA,FALSE,73,1,50,0.833202478355034,1.477285,0.1990355,0.483011,1.00058
"201644",88,4,3,NA,FALSE,73,0,0,0.821456902941248,1.477285,0.1990355,0.483011,1.00058
"201644",89,4,2,NA,FALSE,73,0,0,0.559898011308877,1.477285,0.1990355,0.483011,1.00058
"201644",90,4,3,NA,FALSE,73,1,0,0.796550068728181,1.477285,0.1990355,0.483011,1.00058
"201644",91,4,3,NA,FALSE,73,0,0,0.328127342885673,1.477285,0.1990355,0.483011,1.00058
"201644",92,4,2,NA,FALSE,73,0,0,0.376796719613438,1.477285,0.1990355,0.483011,1.00058
"201644",93,4,3,NA,FALSE,73,1,-25,0.403510386095799,1.477285,0.1990355,0.483011,1.00058
"201644",94,4,1,NA,FALSE,73,0,0,0.628081925971417,1.477285,0.1990355,0.483011,1.00058
"201644",95,4,1,NA,FALSE,73,1,100,0.422583438459034,1.477285,0.1990355,0.483011,1.00058
"201644",96,4,3,NA,FALSE,73,1,0,0.552090304064785,1.477285,0.1990355,0.483011,1.00058
"201644",97,4,4,NA,FALSE,73,0,0,0.979961551376191,1.477285,0.1990355,0.483011,1.00058
"201644",98,4,1,NA,FALSE,73,0,0,0.98340504208003,1.477285,0.1990355,0.483011,1.00058
"201644",99,4,1,NA,FALSE,73,1,-250,0.793970324959605,1.477285,0.1990355,0.483011,1.00058
"201644",100,4,4,NA,FALSE,73,1,50,0.604391156996829,1.477285,0.1990355,0.483011,1.00058
"201644",101,5,2,NA,FALSE,73,1,100,0.463841912026006,1.477285,0.1990355,0.483011,1.00058
"201644",102,5,1,NA,FALSE,73,0,0,0.700731633353933,1.477285,0.1990355,0.483011,1.00058
"201644",103,5,3,NA,FALSE,73,1,50,0.261403497586334,1.477285,0.1990355,0.483011,1.00058
"201644",104,5,3,NA,FALSE,73,1,50,0.33570056505396,1.477285,0.1990355,0.483011,1.00058
"201644",105,5,1,NA,FALSE,73,0,0,0.537905267258515,1.477285,0.1990355,0.483011,1.00058
"201644",106,5,1,NA,FALSE,73,1,100,0.439901354582887,1.477285,0.1990355,0.483011,1.00058
"201644",107,5,3,NA,FALSE,73,0,0,0.65586033664346,1.477285,0.1990355,0.483011,1.00058
"201644",108,5,1,NA,FALSE,73,0,0,1.18342228572768,1.477285,0.1990355,0.483011,1.00058
"201644",109,5,4,NA,FALSE,73,1,50,0.931801344569139,1.477285,0.1990355,0.483011,1.00058
"201644",110,5,1,NA,FALSE,73,1,-250,1.28393458381845,1.477285,0.1990355,0.483011,1.00058
"201644",111,5,3,NA,FALSE,73,1,50,0.522141581955337,1.477285,0.1990355,0.483011,1.00058
"201644",112,5,2,NA,FALSE,73,1,100,0.3803095534187,1.477285,0.1990355,0.483011,1.00058
"201644",113,5,2,NA,FALSE,73,0,0,0.567889228625255,1.477285,0.1990355,0.483011,1.00058
"201644",114,5,4,NA,FALSE,73,1,50,0.555638345345688,1.477285,0.1990355,0.483011,1.00058
"201644",115,5,4,NA,FALSE,73,0,0,1,1.477285,0.1990355,0.483011,1.00058
"201644",116,5,1,NA,FALSE,73,1,-250,0.34480839065728,1.477285,0.1990355,0.483011,1.00058
"201644",117,5,1,NA,FALSE,73,1,100,0.680985062845872,1.477285,0.1990355,0.483011,1.00058
"201644",118,5,2,NA,FALSE,73,1,-1150,0.705830985507112,1.477285,0.1990355,0.483011,1.00058
"201644",119,5,4,NA,FALSE,73,1,50,1.02031507867125,1.477285,0.1990355,0.483011,1.00058
"201644",120,5,3,NA,FALSE,73,1,50,0.761272619310478,1.477285,0.1990355,0.483011,1.00058
"201646",1,0,4,1,TRUE,154,1,50,0.981689359365382,1.49074,0.184067,0.5161375,0.8655085
"201646",2,0,3,0,TRUE,154,0,0,1.0763540153048,1.49074,0.184067,0.5161375,0.8655085
"201646",3,0,2,1,TRUE,154,1,100,0.853105273269586,1.49074,0.184067,0.5161375,0.8655085
"201646",4,0,3,1,TRUE,154,1,50,1.03477325189038,1.49074,0.184067,0.5161375,0.8655085
"201646",5,0,3,0,TRUE,154,0,0,1.22958318688543,1.49074,0.184067,0.5161375,0.8655085
"201646",6,0,2,1,TRUE,154,1,100,0.302457157575016,1.49074,0.184067,0.5161375,0.8655085
"201646",7,0,2,0,TRUE,154,0,0,0.481052885841026,1.49074,0.184067,0.5161375,0.8655085
"201646",8,0,4,1,TRUE,154,1,50,1.06130999819386,1.49074,0.184067,0.5161375,0.8655085
"201646",9,0,2,0,TRUE,154,0,0,1.42738561076525,1.49074,0.184067,0.5161375,0.8655085
"201646",10,0,1,1,TRUE,154,1,100,0.598183995038993,1.49074,0.184067,0.5161375,0.8655085
"201646",11,0,4,1,TRUE,154,1,50,0.426620728682582,1.49074,0.184067,0.5161375,0.8655085
"201646",12,0,1,0,TRUE,154,0,0,0.340577347450606,1.49074,0.184067,0.5161375,0.8655085
"201646",13,0,4,1,TRUE,154,1,50,0.49216325150848,1.49074,0.184067,0.5161375,0.8655085
"201646",14,0,3,1,TRUE,154,1,50,0.26211242279392,1.49074,0.184067,0.5161375,0.8655085
"201646",15,0,2,0,TRUE,154,0,0,0.350922907160496,1.49074,0.184067,0.5161375,0.8655085
"201646",16,0,4,1,TRUE,154,1,50,0.943317075323797,1.49074,0.184067,0.5161375,0.8655085
"201646",17,0,3,1,TRUE,154,1,50,0.634085816165627,1.49074,0.184067,0.5161375,0.8655085
"201646",18,0,1,1,TRUE,154,1,100,0.323225488742325,1.49074,0.184067,0.5161375,0.8655085
"201646",19,0,1,1,TRUE,154,1,100,0.866003098555054,1.49074,0.184067,0.5161375,0.8655085
"201646",20,0,1,0,TRUE,154,0,0,0.391112764318092,1.49074,0.184067,0.5161375,0.8655085
"201646",21,1,2,NA,FALSE,154,1,100,0.359714699538432,1.49074,0.184067,0.5161375,0.8655085
"201646",22,1,4,NA,FALSE,154,1,50,0.575888169809337,1.49074,0.184067,0.5161375,0.8655085
"201646",23,1,2,NA,FALSE,154,1,100,0.896936817906121,1.49074,0.184067,0.5161375,0.8655085
"201646",24,1,2,NA,FALSE,154,1,100,1.12327319061845,1.49074,0.184067,0.5161375,0.8655085
"201646",25,1,4,NA,FALSE,154,1,50,0.743593183464819,1.49074,0.184067,0.5161375,0.8655085
"201646",26,1,3,NA,FALSE,154,1,50,1.34884006845244,1.49074,0.184067,0.5161375,0.8655085
"201646",27,1,1,NA,FALSE,154,1,100,0.304931600210301,1.49074,0.184067,0.5161375,0.8655085
"201646",28,1,4,NA,FALSE,154,0,0,0.735811554143702,1.49074,0.184067,0.5161375,0.8655085
"201646",29,1,4,NA,FALSE,154,1,50,0.684029438805201,1.49074,0.184067,0.5161375,0.8655085
"201646",30,1,2,NA,FALSE,154,0,0,0.589905093762931,1.49074,0.184067,0.5161375,0.8655085
"201646",31,1,1,NA,FALSE,154,0,0,0.520793399502192,1.49074,0.184067,0.5161375,0.8655085
"201646",32,1,1,NA,FALSE,154,1,100,0.336814978361671,1.49074,0.184067,0.5161375,0.8655085
"201646",33,1,1,NA,FALSE,154,1,-250,0.786071719908899,1.49074,0.184067,0.5161375,0.8655085
"201646",34,1,2,NA,FALSE,154,1,100,1.22416299860736,1.49074,0.184067,0.5161375,0.8655085
"201646",35,1,2,NA,FALSE,154,1,100,0.69369103731616,1.49074,0.184067,0.5161375,0.8655085
"201646",36,1,4,NA,FALSE,154,1,-200,1.12400245327311,1.49074,0.184067,0.5161375,0.8655085
"201646",37,1,3,NA,FALSE,154,1,50,1.04027984388797,1.49074,0.184067,0.5161375,0.8655085
"201646",38,1,2,NA,FALSE,154,1,100,0.592003581148584,1.49074,0.184067,0.5161375,0.8655085
"201646",39,1,1,NA,FALSE,154,1,100,0.986260022296465,1.49074,0.184067,0.5161375,0.8655085
"201646",40,1,2,NA,FALSE,154,0,0,0.564179312298841,1.49074,0.184067,0.5161375,0.8655085
"201646",41,2,1,NA,FALSE,154,1,-250,0.379984076011465,1.49074,0.184067,0.5161375,0.8655085
"201646",42,2,1,NA,FALSE,154,1,100,0.766304712992933,1.49074,0.184067,0.5161375,0.8655085
"201646",43,2,3,NA,FALSE,154,1,50,0.810691727098741,1.49074,0.184067,0.5161375,0.8655085
"201646",44,2,1,NA,FALSE,154,1,100,0.590185250025415,1.49074,0.184067,0.5161375,0.8655085
"201646",45,2,2,NA,FALSE,154,0,0,0.433568216955422,1.49074,0.184067,0.5161375,0.8655085
"201646",46,2,2,NA,FALSE,154,1,100,0.586395679820849,1.49074,0.184067,0.5161375,0.8655085
"201646",47,2,3,NA,FALSE,154,1,50,0.927294576549861,1.49074,0.184067,0.5161375,0.8655085
"201646",48,2,4,NA,FALSE,154,0,0,1.05570826408382,1.49074,0.184067,0.5161375,0.8655085
"201646",49,2,1,NA,FALSE,154,1,100,1.2345966193142,1.49074,0.184067,0.5161375,0.8655085
"201646",50,2,4,NA,FALSE,154,1,50,1.48154555186835,1.49074,0.184067,0.5161375,0.8655085
"201646",51,2,4,NA,FALSE,154,1,50,0.399903840634018,1.49074,0.184067,0.5161375,0.8655085
"201646",52,2,3,NA,FALSE,154,1,50,0.393590408399305,1.49074,0.184067,0.5161375,0.8655085
"201646",53,2,1,NA,FALSE,154,1,100,1.03898521280252,1.49074,0.184067,0.5161375,0.8655085
"201646",54,2,2,NA,FALSE,154,1,100,1.40173177495776,1.49074,0.184067,0.5161375,0.8655085
"201646",55,2,4,NA,FALSE,154,0,0,0.486681917217521,1.49074,0.184067,0.5161375,0.8655085
"201646",56,2,1,NA,FALSE,154,1,-250,0.331247225773691,1.49074,0.184067,0.5161375,0.8655085
"201646",57,2,2,NA,FALSE,154,1,100,0.275446535741628,1.49074,0.184067,0.5161375,0.8655085
"201646",58,2,4,NA,FALSE,154,1,50,0.777343090098297,1.49074,0.184067,0.5161375,0.8655085
"201646",59,2,1,NA,FALSE,154,1,-250,0.432304287126587,1.49074,0.184067,0.5161375,0.8655085
"201646",60,2,3,NA,FALSE,154,1,0,1.04419869864507,1.49074,0.184067,0.5161375,0.8655085
"201646",61,3,3,NA,FALSE,154,0,0,0.642892760976318,1.49074,0.184067,0.5161375,0.8655085
"201646",62,3,1,NA,FALSE,154,0,0,0.568044512399484,1.49074,0.184067,0.5161375,0.8655085
"201646",63,3,1,NA,FALSE,154,1,-250,1.0771981050903,1.49074,0.184067,0.5161375,0.8655085
"201646",64,3,2,NA,FALSE,154,1,100,0.75976077041081,1.49074,0.184067,0.5161375,0.8655085
"201646",65,3,1,NA,FALSE,154,1,-250,0.678442751305061,1.49074,0.184067,0.5161375,0.8655085
"201646",66,3,1,NA,FALSE,154,1,-250,1.47659402211288,1.49074,0.184067,0.5161375,0.8655085
"201646",67,3,2,NA,FALSE,154,0,0,1.37869154892796,1.49074,0.184067,0.5161375,0.8655085
"201646",68,3,4,NA,FALSE,154,1,50,0.413645853364702,1.49074,0.184067,0.5161375,0.8655085
"201646",69,3,2,NA,FALSE,154,1,100,0.803913102568685,1.49074,0.184067,0.5161375,0.8655085
"201646",70,3,4,NA,FALSE,154,0,0,0.353665567179306,1.49074,0.184067,0.5161375,0.8655085
"201646",71,3,4,NA,FALSE,154,1,50,0.379521419139802,1.49074,0.184067,0.5161375,0.8655085
"201646",72,3,3,NA,FALSE,154,1,50,0.461073241567704,1.49074,0.184067,0.5161375,0.8655085
"201646",73,3,4,NA,FALSE,154,1,50,0.349372827060352,1.49074,0.184067,0.5161375,0.8655085
"201646",74,3,4,NA,FALSE,154,0,0,0.521434696057781,1.49074,0.184067,0.5161375,0.8655085
"201646",75,3,1,NA,FALSE,154,1,100,0.720004747368318,1.49074,0.184067,0.5161375,0.8655085
"201646",76,3,3,NA,FALSE,154,1,50,0.535370400975133,1.49074,0.184067,0.5161375,0.8655085
"201646",77,3,3,NA,FALSE,154,1,-25,0.316614173312328,1.49074,0.184067,0.5161375,0.8655085
"201646",78,3,1,NA,FALSE,154,1,-250,0.6094959447403,1.49074,0.184067,0.5161375,0.8655085
"201646",79,3,2,NA,FALSE,154,0,0,0.581595624612921,1.49074,0.184067,0.5161375,0.8655085
"201646",80,3,4,NA,FALSE,154,1,50,0.327781281896948,1.49074,0.184067,0.5161375,0.8655085
"201646",81,4,2,NA,FALSE,154,0,0,0.464284732993761,1.49074,0.184067,0.5161375,0.8655085
"201646",82,4,1,NA,FALSE,154,0,0,1.37479672320581,1.49074,0.184067,0.5161375,0.8655085
"201646",83,4,1,NA,FALSE,154,0,0,0.287892373193234,1.49074,0.184067,0.5161375,0.8655085
"201646",84,4,3,NA,FALSE,154,1,-25,1.02010393889992,1.49074,0.184067,0.5161375,0.8655085
"201646",85,4,4,NA,FALSE,154,1,50,1.04565182325859,1.49074,0.184067,0.5161375,0.8655085
"201646",86,4,1,NA,FALSE,154,0,0,0.268795664103119,1.49074,0.184067,0.5161375,0.8655085
"201646",87,4,4,NA,FALSE,154,0,0,1.18007803100866,1.49074,0.184067,0.5161375,0.8655085
"201646",88,4,2,NA,FALSE,154,1,100,1.16250684714788,1.49074,0.184067,0.5161375,0.8655085
"201646",89,4,3,NA,FALSE,154,1,0,0.990850703263646,1.49074,0.184067,0.5161375,0.8655085
"201646",90,4,4,NA,FALSE,154,1,50,0.448177066149868,1.49074,0.184067,0.5161375,0.8655085
"201646",91,4,3,NA,FALSE,154,1,0,0.437776289087838,1.49074,0.184067,0.5161375,0.8655085
"201646",92,4,2,NA,FALSE,154,1,100,0.504508591228704,1.49074,0.184067,0.5161375,0.8655085
"201646",93,4,3,NA,FALSE,154,1,50,0.638244168807742,1.49074,0.184067,0.5161375,0.8655085
"201646",94,4,4,NA,FALSE,154,1,50,0.612313939147464,1.49074,0.184067,0.5161375,0.8655085
"201646",95,4,3,NA,FALSE,154,1,0,0.676509183592642,1.49074,0.184067,0.5161375,0.8655085
"201646",96,4,3,NA,FALSE,154,1,-25,0.500241787364033,1.49074,0.184067,0.5161375,0.8655085
"201646",97,4,3,NA,FALSE,154,0,0,1.01153050176745,1.49074,0.184067,0.5161375,0.8655085
"201646",98,4,3,NA,FALSE,154,0,0,1.099877916921,1.49074,0.184067,0.5161375,0.8655085
"201646",99,4,2,NA,FALSE,154,1,100,1.99542434649065,1.49074,0.184067,0.5161375,0.8655085
"201646",100,4,3,NA,FALSE,154,1,-25,0.400635021776131,1.49074,0.184067,0.5161375,0.8655085
"201646",101,5,1,NA,FALSE,154,0,0,1.0780290822782,1.49074,0.184067,0.5161375,0.8655085
"201646",102,5,1,NA,FALSE,154,1,100,0.387386582162584,1.49074,0.184067,0.5161375,0.8655085
"201646",103,5,3,NA,FALSE,154,1,50,0.474201540183048,1.49074,0.184067,0.5161375,0.8655085
"201646",104,5,2,NA,FALSE,154,0,0,0.56736459861721,1.49074,0.184067,0.5161375,0.8655085
"201646",105,5,1,NA,FALSE,154,1,100,0.26899287383812,1.49074,0.184067,0.5161375,0.8655085
"201646",106,5,3,NA,FALSE,154,1,50,0.576996508994176,1.49074,0.184067,0.5161375,0.8655085
"201646",107,5,2,NA,FALSE,154,1,-1150,1.17484195367315,1.49074,0.184067,0.5161375,0.8655085
"201646",108,5,2,NA,FALSE,154,1,100,0.828189058850054,1.49074,0.184067,0.5161375,0.8655085
"201646",109,5,2,NA,FALSE,154,1,100,1.17961969887711,1.49074,0.184067,0.5161375,0.8655085
"201646",110,5,4,NA,FALSE,154,1,50,1.07489263935999,1.49074,0.184067,0.5161375,0.8655085
"201646",111,5,4,NA,FALSE,154,1,50,0.342470957581133,1.49074,0.184067,0.5161375,0.8655085
"201646",112,5,3,NA,FALSE,154,1,50,0.513852121914793,1.49074,0.184067,0.5161375,0.8655085
"201646",113,5,3,NA,FALSE,154,1,-25,0.66747398623042,1.49074,0.184067,0.5161375,0.8655085
"201646",114,5,2,NA,FALSE,154,0,0,1.3885863346911,1.49074,0.184067,0.5161375,0.8655085
"201646",115,5,4,NA,FALSE,154,1,50,1.91422299258397,1.49074,0.184067,0.5161375,0.8655085
"201646",116,5,4,NA,FALSE,154,1,50,1.55934138799558,1.49074,0.184067,0.5161375,0.8655085
"201646",117,5,4,NA,FALSE,154,0,0,0.707364654118001,1.49074,0.184067,0.5161375,0.8655085
"201646",118,5,1,NA,FALSE,154,1,-250,0.884024855108261,1.49074,0.184067,0.5161375,0.8655085
"201646",119,5,3,NA,FALSE,154,1,50,0.359047366640779,1.49074,0.184067,0.5161375,0.8655085
"201646",120,5,3,NA,FALSE,154,1,0,0.455544047435248,1.49074,0.184067,0.5161375,0.8655085
"201655",1,0,4,1,TRUE,95,1,50,0.438276801716621,1.43203,0.211564,0.585218,-0.172552
"201655",2,0,3,0,TRUE,95,0,0,0.460983110821164,1.43203,0.211564,0.585218,-0.172552
"201655",3,0,2,1,TRUE,95,1,100,0.986073230828458,1.43203,0.211564,0.585218,-0.172552
"201655",4,0,3,1,TRUE,95,1,50,0.743451200730616,1.43203,0.211564,0.585218,-0.172552
"201655",5,0,3,0,TRUE,95,0,0,0.33999257288787,1.43203,0.211564,0.585218,-0.172552
"201655",6,0,2,1,TRUE,95,1,100,1.00767211649865,1.43203,0.211564,0.585218,-0.172552
"201655",7,0,2,0,TRUE,95,0,0,0.751388852508344,1.43203,0.211564,0.585218,-0.172552
"201655",8,0,4,1,TRUE,95,1,50,0.481231780894182,1.43203,0.211564,0.585218,-0.172552
"201655",9,0,2,0,TRUE,95,0,0,0.529520765883111,1.43203,0.211564,0.585218,-0.172552
"201655",10,0,1,1,TRUE,95,1,100,0.494223229447837,1.43203,0.211564,0.585218,-0.172552
"201655",11,0,4,1,TRUE,95,1,-200,0.41527962143046,1.43203,0.211564,0.585218,-0.172552
"201655",12,0,1,0,TRUE,95,0,0,0.527966928521594,1.43203,0.211564,0.585218,-0.172552
"201655",13,0,4,1,TRUE,95,1,50,1.08430668069956,1.43203,0.211564,0.585218,-0.172552
"201655",14,0,3,1,TRUE,95,1,50,0.406312583309779,1.43203,0.211564,0.585218,-0.172552
"201655",15,0,2,0,TRUE,95,0,0,0.384007432957668,1.43203,0.211564,0.585218,-0.172552
"201655",16,0,4,1,TRUE,95,1,50,2.08011916385065,1.43203,0.211564,0.585218,-0.172552
"201655",17,0,3,1,TRUE,95,1,50,0.432395799085486,1.43203,0.211564,0.585218,-0.172552
"201655",18,0,1,1,TRUE,95,1,100,0.795063184177425,1.43203,0.211564,0.585218,-0.172552
"201655",19,0,1,1,TRUE,95,1,-250,0.603903745237605,1.43203,0.211564,0.585218,-0.172552
"201655",20,0,1,0,TRUE,95,0,0,0.373732817381266,1.43203,0.211564,0.585218,-0.172552
"201655",21,1,2,NA,FALSE,95,0,0,0.402233371590757,1.43203,0.211564,0.585218,-0.172552
"201655",22,1,1,NA,FALSE,95,0,0,0.403203713333087,1.43203,0.211564,0.585218,-0.172552
"201655",23,1,4,NA,FALSE,95,1,50,0.414542974833911,1.43203,0.211564,0.585218,-0.172552
"201655",24,1,3,NA,FALSE,95,1,50,1.03042132990694,1.43203,0.211564,0.585218,-0.172552
"201655",25,1,1,NA,FALSE,95,1,-250,0.432176522696697,1.43203,0.211564,0.585218,-0.172552
"201655",26,1,3,NA,FALSE,95,0,0,0.57140996819483,1.43203,0.211564,0.585218,-0.172552
"201655",27,1,2,NA,FALSE,95,1,100,0.970888261718056,1.43203,0.211564,0.585218,-0.172552
"201655",28,1,4,NA,FALSE,95,1,50,1.39512317899068,1.43203,0.211564,0.585218,-0.172552
"201655",29,1,1,NA,FALSE,95,0,0,1.01271077125901,1.43203,0.211564,0.585218,-0.172552
"201655",30,1,2,NA,FALSE,95,1,100,1.2145422180761,1.43203,0.211564,0.585218,-0.172552
"201655",31,1,4,NA,FALSE,95,1,-200,0.328903724097787,1.43203,0.211564,0.585218,-0.172552
"201655",32,1,4,NA,FALSE,95,0,0,1.36433736329214,1.43203,0.211564,0.585218,-0.172552
"201655",33,1,2,NA,FALSE,95,0,0,0.41142141895577,1.43203,0.211564,0.585218,-0.172552
"201655",34,1,1,NA,FALSE,95,1,-250,0.536825572987542,1.43203,0.211564,0.585218,-0.172552
"201655",35,1,3,NA,FALSE,95,0,0,0.756508309760161,1.43203,0.211564,0.585218,-0.172552
"201655",36,1,2,NA,FALSE,95,0,0,0.518511315363359,1.43203,0.211564,0.585218,-0.172552
"201655",37,1,4,NA,FALSE,95,0,0,0.598959743939905,1.43203,0.211564,0.585218,-0.172552
"201655",38,1,3,NA,FALSE,95,1,0,0.474523482966551,1.43203,0.211564,0.585218,-0.172552
"201655",39,1,1,NA,FALSE,95,1,100,0.359838798672639,1.43203,0.211564,0.585218,-0.172552
"201655",40,1,3,NA,FALSE,95,0,0,1.08498541605957,1.43203,0.211564,0.585218,-0.172552
"201655",41,2,3,NA,FALSE,95,1,0,0.271158400144935,1.43203,0.211564,0.585218,-0.172552
"201655",42,2,3,NA,FALSE,95,1,50,0.81237192534182,1.43203,0.211564,0.585218,-0.172552
"201655",43,2,3,NA,FALSE,95,0,0,0.642783078639019,1.43203,0.211564,0.585218,-0.172552
"201655",44,2,1,NA,FALSE,95,1,100,0.261371555659841,1.43203,0.211564,0.585218,-0.172552
"201655",45,2,1,NA,FALSE,95,1,-250,0.662953011909217,1.43203,0.211564,0.585218,-0.172552
"201655",46,2,2,NA,FALSE,95,1,100,0.414165949414391,1.43203,0.211564,0.585218,-0.172552
"201655",47,2,4,NA,FALSE,95,0,0,0.523087887376612,1.43203,0.211564,0.585218,-0.172552
"201655",48,2,2,NA,FALSE,95,0,0,0.421807374458259,1.43203,0.211564,0.585218,-0.172552
"201655",49,2,1,NA,FALSE,95,0,0,1.20251754766746,1.43203,0.211564,0.585218,-0.172552
"201655",50,2,2,NA,FALSE,95,0,0,0.419182424585947,1.43203,0.211564,0.585218,-0.172552
"201655",51,2,3,NA,FALSE,95,1,50,0.29855764958094,1.43203,0.211564,0.585218,-0.172552
"201655",52,2,1,NA,FALSE,95,0,0,0.51194739945657,1.43203,0.211564,0.585218,-0.172552
"201655",53,2,2,NA,FALSE,95,1,100,1.69755888700551,1.43203,0.211564,0.585218,-0.172552
"201655",54,2,4,NA,FALSE,95,1,-200,0.427272531837371,1.43203,0.211564,0.585218,-0.172552
"201655",55,2,1,NA,FALSE,95,1,-250,0.590086277272903,1.43203,0.211564,0.585218,-0.172552
"201655",56,2,1,NA,FALSE,95,1,100,0.269277041099505,1.43203,0.211564,0.585218,-0.172552
"201655",57,2,2,NA,FALSE,95,0,0,0.362597147343647,1.43203,0.211564,0.585218,-0.172552
"201655",58,2,4,NA,FALSE,95,0,0,1.23536003218467,1.43203,0.211564,0.585218,-0.172552
