"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","decay","epP","epN","K","w"
"0018",92,5,NA,FALSE,11,3,0.135421198874246,0,0.560284670307981,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0018",93,5,NA,FALSE,11,3,0.101445792533923,0.169194931024685,0.745594797979778,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0018",94,5,NA,FALSE,11,4,0.100686085992493,0.60399343582103,0.406565329255114,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0018",95,5,NA,FALSE,11,2,0.25,0,0.333597663208219,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0018",96,5,NA,FALSE,11,2,0.25,0,0.440955897223076,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0018",97,5,NA,FALSE,11,3,0.149404635361861,0,0.616855181305191,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0018",98,5,NA,FALSE,11,3,0.112801663402934,0.0534018405247479,0.701592231525924,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0018",99,5,NA,FALSE,11,1,0.25,0.645209118258208,0.824025663345994,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0018",100,5,NA,FALSE,11,2,0.25,0,0.750378411966147,1.30565,1.32631,0.05857145,0.0571025,0.0961727,0.655141,0.6123075,4.973625,0.258609,0.297405,0.0815077,0.595517,0.5472795
"0019",1,1,NA,FALSE,34,2,0.25,0,0.725927925901986,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",2,1,NA,FALSE,34,2,0.25,0,1.02280925278103,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",3,1,NA,FALSE,34,2,0.25,0,0.872117799581591,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",4,1,NA,FALSE,34,2,0.25,0,1.92305840224578,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",5,1,NA,FALSE,34,2,0.25,0,0.922893214702482,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",6,1,NA,FALSE,34,1,0.25,0.434420646075159,0.350523581379925,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",7,1,NA,FALSE,34,1,0.25,0.540374986582901,0.861959038150261,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",8,1,NA,FALSE,34,1,0.25,0,1.3322843114245,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",9,1,NA,FALSE,34,1,0.25,0,1.72533024646935,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",10,1,NA,FALSE,34,1,0.25,0,0.521626607567466,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",11,1,NA,FALSE,34,1,0.25,0,1.12620746361556,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",12,1,NA,FALSE,34,1,0.25,0,0.696314349495893,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",13,1,NA,FALSE,34,1,0.25,0,0.566189064308951,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",14,1,NA,FALSE,34,1,0.25,0.382442851806991,0.557659991308416,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",15,1,NA,FALSE,34,1,0.25,0.571686794282869,1.39115419041645,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",16,1,NA,FALSE,34,3,0.139634565263987,0,1.0816914862019,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",17,1,NA,FALSE,34,1,0.25,0.398996681161225,2.42259831987704,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",18,1,NA,FALSE,34,3,0.144215066009201,0.124490989546757,0.966826726913071,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",19,1,NA,FALSE,34,2,0.25,0,0.558026771269616,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",20,1,NA,FALSE,34,1,0.25,0,0.726547310101635,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",21,2,NA,FALSE,34,1,0.25,0,0.475571844925333,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",22,2,NA,FALSE,34,3,0.104102077591233,0,0.246410322117803,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",23,2,NA,FALSE,34,1,0.25,0.373936685652006,0.362531647861745,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",24,2,NA,FALSE,34,1,0.25,0,0.417620962724449,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",25,2,NA,FALSE,34,1,0.25,0,0.332816484854225,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",26,2,NA,FALSE,34,1,0.25,0,0.426894836321448,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",27,2,NA,FALSE,34,2,0.25,0,0.361848817629072,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",28,2,NA,FALSE,34,1,0.25,0.492386208137032,0.754131418079338,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",29,2,NA,FALSE,34,2,0.25,0,0.642983584076003,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",30,2,NA,FALSE,34,2,0.25,0,0.66928071523359,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",31,2,NA,FALSE,34,2,0.25,0,0.914238997128551,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",32,2,NA,FALSE,34,1,0.25,0.672838480933569,0.181108122998489,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",33,2,NA,FALSE,34,1,0.25,0,0.402235505926517,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",34,2,NA,FALSE,34,1,0.25,0,0.31675030213015,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",35,2,NA,FALSE,34,3,0.119406499934848,0.168807875411585,1.12994382758407,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",36,2,NA,FALSE,34,1,0.25,0,1.20021895714557,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",37,2,NA,FALSE,34,3,0.105842016125098,0,0.417158636434299,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",38,2,NA,FALSE,34,1,0.25,0.811559007456526,0.572286446738432,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",39,2,NA,FALSE,34,2,0.25,0,0.36963623233451,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",40,2,NA,FALSE,34,2,0.25,0,0.400181667829783,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",41,3,NA,FALSE,34,1,0.25,0.883344186935574,0.474410206541677,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",42,3,NA,FALSE,34,1,0.25,0,1.01989635369455,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",43,3,NA,FALSE,34,4,0.14756526669953,0,0.458687192932421,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",44,3,NA,FALSE,34,2,0.25,0,0.556469057297635,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",45,3,NA,FALSE,34,1,0.25,0.69182609252166,1.06266012154752,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",46,3,NA,FALSE,34,1,0.25,0,0.295750406316602,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",47,3,NA,FALSE,34,2,0.25,0,0.527904178575709,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",48,3,NA,FALSE,34,2,0.25,0,0.635571079106342,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",49,3,NA,FALSE,34,2,0.25,0,0.250529496638083,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",50,3,NA,FALSE,34,1,0.25,0,0.568006902164953,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",51,3,NA,FALSE,34,2,0.25,0,0.587858154053059,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",52,3,NA,FALSE,34,2,0.25,0,0.648624298087473,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",53,3,NA,FALSE,34,3,0.100163525296375,0,0.310106424513143,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",54,3,NA,FALSE,34,1,0.25,0.802187764237169,0.414303995594607,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",55,3,NA,FALSE,34,2,0.25,0,0.433321623331994,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",56,3,NA,FALSE,34,2,0.25,0,0.698146624300622,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",57,3,NA,FALSE,34,3,0.142173211020418,0.105294895579573,0.985726997091695,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",58,3,NA,FALSE,34,1,0.25,0,0.692895227764311,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",59,3,NA,FALSE,34,1,0.25,0.797978044732008,0.720727690475194,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",60,3,NA,FALSE,34,1,0.25,0,0.954484995148869,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",61,4,NA,FALSE,34,1,0.25,0,0.514184389868013,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",62,4,NA,FALSE,34,2,0.25,3.17892732721521,0.85885793205169,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",63,4,NA,FALSE,34,1,0.25,0.520415366615634,0.697554932277413,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",64,4,NA,FALSE,34,3,0.146408531512134,0,0.494936095549301,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",65,4,NA,FALSE,34,3,0.102444381755777,0.0674961097189225,0.778881691838677,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",66,4,NA,FALSE,34,3,0.129397730913479,0,0.838176477107727,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",67,4,NA,FALSE,34,1,0.25,0,0.413895261710964,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",68,4,NA,FALSE,34,2,0.25,0,0.459971834097734,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",69,4,NA,FALSE,34,2,0.25,0,0.506630456134285,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",70,4,NA,FALSE,34,1,0.25,0,0.557610127475787,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",71,4,NA,FALSE,34,1,0.25,0.594101405260153,0.216816544577441,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",72,4,NA,FALSE,34,2,0.25,3.04703767702449,0.557105137713718,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",73,4,NA,FALSE,34,1,0.25,0.811558407254051,0.61738423257081,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",74,4,NA,FALSE,34,3,0.12378078358015,0,0.507976003893997,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",75,4,NA,FALSE,34,1,0.25,0.667713907000143,0.450665044254475,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",76,4,NA,FALSE,34,2,0.25,0,1.59129359052269,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",77,4,NA,FALSE,34,1,0.25,0.752937701460905,0.795636570126304,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",78,4,NA,FALSE,34,2,0.25,0,0.504527829587449,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",79,4,NA,FALSE,34,1,0.25,0.524566628679167,0.393216945220016,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",80,4,NA,FALSE,34,2,0.25,0,0.383154755476096,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",81,5,NA,FALSE,34,2,0.25,0,0.271740912104014,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",82,5,NA,FALSE,34,1,0.25,0,0.626341253175722,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",83,5,NA,FALSE,34,1,0.25,0,0.627790295914697,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",84,5,NA,FALSE,34,1,0.25,0.804857415542938,0.263751433488735,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",85,5,NA,FALSE,34,1,0.25,0.699282459344249,0.265301676545175,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",86,5,NA,FALSE,34,2,0.25,0,0.565923972679475,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",87,5,NA,FALSE,34,1,0.25,0,0.407977308255014,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",88,5,NA,FALSE,34,1,0.25,0,0.540977441932413,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",89,5,NA,FALSE,34,1,0.25,0,0.270925138176803,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",90,5,NA,FALSE,34,1,0.25,0,0.423078974778431,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",91,5,NA,FALSE,34,2,0.25,0,1.05525407421481,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",92,5,NA,FALSE,34,1,0.25,0.611131312604994,0.340689119810071,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",93,5,NA,FALSE,34,3,0.130617572425399,0.0509803496999666,0.279741850947885,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",94,5,NA,FALSE,34,3,0.105885680520441,0,0.477257800197275,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",95,5,NA,FALSE,34,3,0.114780333032832,0,0.278389707010446,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",96,5,NA,FALSE,34,1,0.25,0.803218980727252,0.280717604382549,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",97,5,NA,FALSE,34,2,0.25,0,0.473833248685543,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",98,5,NA,FALSE,34,1,0.25,0.362516857648734,0.60567892517547,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",99,5,NA,FALSE,34,2,0.25,3.08943399752025,0.365094380909057,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0019",100,5,NA,FALSE,34,1,0.25,0,0.552616510809387,2.01077,1.29567,0.0594883,0.0563457,0.108724,0.762998,0.2990535,1.684455,0.5573455,0.9227885,-0.02831455,0.4643065,0.3299065
"0020",1,1,NA,FALSE,66,2,0.25,0,1.12166733824371,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",2,1,NA,FALSE,66,2,0.25,0,2.0191645967396,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",3,1,NA,FALSE,66,1,0.25,0,0.686287337544457,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",4,1,NA,FALSE,66,1,0.25,0,1.76316556690506,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",5,1,NA,FALSE,66,1,0.25,0,0.571192140411898,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",6,1,NA,FALSE,66,1,0.25,0,0.818084346688473,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",7,1,NA,FALSE,66,2,0.25,0,0.834926925613126,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",8,1,NA,FALSE,66,1,0.25,0.798494326556101,2.49053597961767,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",9,1,NA,FALSE,66,1,0.25,0.584378146810923,0.872572664552785,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",10,1,NA,FALSE,66,2,0.25,0,0.764032574954489,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",11,1,NA,FALSE,66,2,0.25,0,0.912051409105942,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",12,1,NA,FALSE,66,1,0.25,0.734829394950066,1.68633007561859,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",13,1,NA,FALSE,66,1,0.25,0.838639525114559,0.873366688230047,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",14,1,NA,FALSE,66,3,0.127470917848405,0,1.8389485875657,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",15,1,NA,FALSE,66,1,0.25,0.37007347762119,0.815448135878695,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",16,1,NA,FALSE,66,3,0.118854783196002,0,1.22336192851691,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
"0020",17,1,NA,FALSE,66,1,0.25,0,0.651635287741066,2.011875,1.946225,0.1014195,0.07638655,0.1274145,0.930906,0.1391975,2.49299,0.7740585,0.406282,0.0511944,0.2962425,0.5226235
